subgroup_family,subgroup_name,subgroup_value,admissions,readmissions,readmission_rate,mean_predicted_probability,threshold,roc_auc,pr_auc_average_precision,brier_score,precision,recall_sensitivity,specificity,f1_score,balanced_accuracy,true_negatives,false_positives,false_negatives,true_positives,model_variant,threshold_role,threshold_selection_metric,training_rows,training_events,test_rows,test_events,common_id_rows,local_matrix_test_rows,selected_threshold,threshold_selection_note,selected_threshold_training_f1,selected_threshold_training_precision,selected_threshold_training_recall,target_recall,selected_threshold_training_specificity,selected_threshold_training_predicted_positive_rate
age_subgroup_training,age_70_to_79,subgroup_only_lightgbm_training_recall_70_threshold,5614,820,0.1460634128963306,0.3261087103793818,0.69,0.7097375276005575,0.3708760694569958,0.15098150553995554,0.5872340425531914,0.16829268292682928,0.9797663746349604,0.2616113744075829,0.5740295287808949,4697,97,682,138,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,22767,3409,5614,820,5614,5614,0.69,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.817503729487817,0.9397865853658537,0.723379290114403,0.7,0.9918379997933671,0.11525453507269293
age_subgroup_training,age_70_to_79,subgroup_only_lightgbm_training_recall_80_threshold,5614,820,0.1460634128963306,0.3261087103793818,0.66,0.7097375276005575,0.3708760694569958,0.15098150553995554,0.5392857142857143,0.18414634146341463,0.9730913642052565,0.27454545454545454,0.5786188528343356,4665,129,669,151,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,22767,3409,5614,820,5614,5614,0.66,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.8616489693941287,0.9212020033388981,0.8093282487533001,0.8,0.9878086579192066,0.13155005051170554
age_subgroup_training,age_80plus,saved_global_model,5476,700,0.12783053323593865,0.18721656507701176,0.38,0.7183402129696099,0.3340200584381712,0.10405655004803104,0.4532871972318339,0.18714285714285714,0.9669179229480737,0.2649140546006067,0.5770303900454654,4618,158,569,131,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,5476,700,5476,5476,,,,,,,,
age_subgroup_training,age_80plus,subgroup_only_lightgbm_fixed_threshold,5476,700,0.12783053323593865,0.29920644694552206,0.38,0.6777063890882986,0.273287046352246,0.14287836185135488,0.21339950372208435,0.49142857142857144,0.7345058626465661,0.2975778546712803,0.6129672170375688,3508,1268,356,344,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,20724,2543,5476,700,5476,5476,,,,,,,,
age_subgroup_training,age_80plus,subgroup_only_lightgbm_training_f1_threshold,5476,700,0.12783053323593865,0.29920644694552206,0.64,0.6777063890882986,0.273287046352246,0.14287836185135488,0.455026455026455,0.12285714285714286,0.9784338358458962,0.19347581552305962,0.5506454893515195,4673,103,614,86,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,20724,2543,5476,700,5476,5476,0.64,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.9396602226127709,0.9332816136539953,0.9461266220998821,,,
age_subgroup_training,age_80plus,subgroup_only_lightgbm_training_recall_60_threshold,5476,700,0.12783053323593865,0.29920644694552206,0.75,0.6777063890882986,0.273287046352246,0.14287836185135488,0.717391304347826,0.047142857142857146,0.9972780569514238,0.08847184986595175,0.5222104570471404,4763,13,667,33,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,20724,2543,5476,700,5476,5476,0.75,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.7589867310012063,0.9818976279650437,0.6185607550137633,0.6,0.99840492822177,0.07730167921250723
age_subgroup_training,age_80plus,subgroup_only_lightgbm_training_recall_70_threshold,5476,700,0.12783053323593865,0.29920644694552206,0.73,0.6777063890882986,0.273287046352246,0.14287836185135488,0.6785714285714286,0.054285714285714284,0.9962311557788944,0.10052910052910052,0.5252584350323044,4758,18,662,38,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,20724,2543,5476,700,5476,5476,0.73,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.8317904718898171,0.9766702014846236,0.7243413291388124,0.7,0.9975798910950993,0.09100559737502413
age_subgroup_training,age_80plus,subgroup_only_lightgbm_training_recall_80_threshold,5476,700,0.12783053323593865,0.29920644694552206,0.7,0.6777063890882986,0.273287046352246,0.14287836185135488,0.6111111111111112,0.07857142857142857,0.9926716917922948,0.13924050632911392,0.5356215601818617,4741,35,645,55,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,20724,2543,5476,700,5476,5476,0.7,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.893446088794926,0.9661636945587563,0.8309083759339363,0.8,0.9959298168417579,0.10552982049797337
age_subgroup_training,age_under_40,saved_global_model,11027,2379,0.21574317584111727,0.278161824087546,0.38,0.8568988828008254,0.7175175278404943,0.11087603293726674,0.581798084008843,0.6637242538881883,0.8687557816836263,0.6200667582957,0.7662400177859073,7513,1135,800,1579,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,11027,2379,11027,11027,,,,,,,,
age_subgroup_training,age_under_40,subgroup_only_lightgbm_fixed_threshold,11027,2379,0.21574317584111727,0.346922445788047,0.38,0.8514658500081076,0.7081824392942806,0.13170962699500002,0.4740932642487047,0.7692307692307693,0.765263644773358,0.5866324731527488,0.7672472070020636,6618,2030,549,1830,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,45580,10284,11027,2379,11027,11027,,,,,,,,
