threshold,precision,recall_sensitivity,precision_recall_gap,f1_score,youden_index,sensitivity,specificity
0.85,0.7859016670897859,0.24414416782775572,0.5417574992620302,0.37255295250320924,0.2276385343832974,0.24414416782775572,0.9834943665555418
0.86,0.7979544231114301,0.2338126659481059,0.5641417571633242,0.3616549761106028,0.21912069499280173,0.2338126659481059,0.9853080290446957
0.87,0.8099495862265766,0.22384920739241304,0.5861003788341637,0.3507579502389191,0.21081432374734277,0.22384920739241304,0.9869651163549298
0.88,0.8212014134275618,0.21383317121901207,0.6073682422085498,0.3393125312865009,0.20227922780789132,0.21383317121901207,0.9884460565888793
0.89,0.833440376792978,0.20468466573779542,0.6287557110551826,0.32865494607543105,0.19453337497116419,0.20468466573779542,0.9898487092333688
0.9,0.8468664226898445,0.19466862956439443,0.65219779312545,0.31656798409678727,0.18593303937382943,0.19466862956439443,0.991264409809435
0.91,0.860195134000247,0.18310155366860328,0.6770935803316438,0.30193341425351133,0.17571642439622126,0.18310155366860328,0.9926148707276179
0.92,0.8731060606060606,0.16966797234417308,0.7034380882618875,0.284123175805067,0.1635484924347257,0.16966797234417308,0.9938805200905526
0.93,0.8859344311829581,0.1541575751202713,0.7317768560626868,0.2626181199337185,0.14923198095008727,0.1541575751202713,0.9950744058298159
0.9400000000000001,0.8972789115646258,0.13869975551407765,0.7585791560505482,0.24026047951911472,0.13475928017793026,0.13869975551407765,0.9960595246638526
0.9500000000000001,0.9062863795110594,0.1227950261573648,0.7834913533536946,0.21628504618803973,0.1196439506816045,0.1227950261573648,0.9968489245242398
0.9600000000000001,0.9172798216276478,0.10815215962564736,0.8091276620020004,0.19349073464396577,0.10573176831817932,0.10815215962564736,0.997579608692532
0.97,0.9264305177111717,0.0893819501038408,0.8370485676073309,0.1630343570931933,0.0876204793409936,0.0893819501038408,0.9982385292371527
0.98,0.9338235294117647,0.06677357448933989,0.8670499549224249,0.12463504992762335,0.06559926064744159,0.06677357448933989,0.9988256861581017
0.99,0.9523809523809523,0.04311364652067615,0.9092673058602762,0.08249289504791127,0.042578681326033596,0.04311364652067615,0.9994650348053575
