threshold,precision,recall_sensitivity,precision_recall_gap,f1_score,youden_index,sensitivity,specificity
0.63,0.6380264741275572,0.5575330581771339,0.08049341595042325,0.595070076740695,0.47903670181202673,0.5575330581771339,0.9215036436348928
0.64,0.6475659070248582,0.543074213307395,0.10449169371746314,0.5907349156419789,0.469725265949275,0.543074213307395,0.92665105264188
0.65,0.6557852856770154,0.5286416572465101,0.1271436284305053,0.5853892843107288,0.4597811983507567,0.5286416572465101,0.9311395411042465
0.66,0.6662585866829899,0.5150503430689556,0.1512082436140343,0.5809770924456965,0.4510241428223498,0.5150503430689556,0.9359737997533941
0.67,0.6764674587692854,0.5014064512736928,0.1750610074955926,0.5759277712353172,0.44189483535260665,0.5014064512736928,0.9404883840789139
0.68,0.6861054579093432,0.4874470937721812,0.19865836413716198,0.5699618836837576,0.4321042919898339,0.4874470937721812,0.9446571982176526
0.6900000000000001,0.6953058868795691,0.47506506480191385,0.22024082207765522,0.5644629777132237,0.4234017797241807,0.47506506480191385,0.9483367149222669
0.7000000000000001,0.7040750842291031,0.4614737506243592,0.24260133360474395,0.5575264804433787,0.4133399310381092,0.4614737506243592,0.9518661804137499
0.7100000000000001,0.7129052499477097,0.44801388049107493,0.2648913694566347,0.5502389254810797,0.4032399032858114,0.44801388049107493,0.9552260227947365
0.72,0.7215377894276976,0.4341859670338337,0.2873518223938639,0.5421392112130513,0.3926022090990604,0.4341859670338337,0.9584162420652266
0.73,0.7315993611681497,0.4214884723573175,0.3101108888108322,0.5348433799246088,0.3831145055903993,0.4214884723573175,0.9616260332330817
0.74,0.7410969339173491,0.4092115986224664,0.3318853352948827,0.5272767305184357,0.3737342726655637,0.4092115986224664,0.9645226740430973
0.75,0.7494407158836689,0.3963037934751176,0.35313692240855127,0.518451009388864,0.36342300590196763,0.3963037934751176,0.9671192124268501
0.76,0.7582018272425249,0.38397434212255843,0.3742274851199665,0.5097813378008133,0.3535857094805479,0.38397434212255843,0.9696113673579896
0.77,0.7678610206297503,0.3718289124319777,0.39603210819777257,0.5010361501266406,0.3439324347211068,0.3718289124319777,0.9721035222891291
0.78,0.7769436387419667,0.3591314177554615,0.4178122209865052,0.49120851461651865,0.33354442393365713,0.3591314177554615,0.9744130061781956
0.79,0.7858464108837043,0.34622361260811274,0.4396227982755916,0.48067447717069967,0.3228090993938202,0.34622361260811274,0.9765854867857073
0.8,0.7956067338381626,0.33420962696180234,0.46139710687636026,0.4706949535340072,0.3129023546971381,0.33420962696180234,0.9786927277353358
0.81,0.8045063390921632,0.32195904203580533,0.48254729705635785,0.45987758627163833,0.3025437198497549,0.32195904203580533,0.9805846778139495
0.8200000000000001,0.8138459414688017,0.30997134519834907,0.5038745962704527,0.44895006377672436,0.29237620946724086,0.30997134519834907,0.9824048642688917
0.8300000000000001,0.8225606645777163,0.2967480743447514,0.5258125902329649,0.43615007148100926,0.2808622176501838,0.2967480743447514,0.9841141433054325
0.8400000000000001,0.8337442218798151,0.2844974894187544,0.5492467324610607,0.42423410886140456,0.27041877124755254,0.2844974894187544,0.9859212818287981
0.85,0.8424947145877378,0.2723783485370278,0.57011636605071,0.41166537537000614,0.2597414268050455,0.2723783485370278,0.9873630782680176
0.86,0.852691708499221,0.25899734483030573,0.5936943636689154,0.397314137075797,0.24789355505857924,0.25899734483030573,0.9888962102282736
0.87,0.8632297334685972,0.24606325087410288,0.6171664825944944,0.38296305388486557,0.23638820961001938,0.24606325087410288,0.9903249587359164
0.88,0.873015873015873,0.23278740240279713,0.6402284706130759,0.36756465069943134,0.22438453446743667,0.23278740240279713,0.9915971320646395
0.89,0.8841379310344828,0.21906464418097216,0.6650732868535106,0.35112927692567,0.2119404735401229,0.21906464418097216,0.9928758293591509
0.9,0.8952054794520548,0.2061568390336234,0.6890486404184314,0.33513536614030215,0.20016783843994257,0.2061568390336234,0.9940109994063191
0.91,0.9056627101879328,0.19256552485606876,0.713097185331864,0.3176014048171353,0.18758773895957792,0.19256552485606876,0.9950222141035092
0.92,0.9192588585339464,0.17868503378111938,0.7405738247528271,0.29920982545726676,0.17479022620549034,0.17868503378111938,0.9961051924243709
0.93,0.9331724241967114,0.1626225715712821,0.7705498526254293,0.2769768066624877,0.15973245472705488,0.1626225715712821,0.9971098831557728
0.9400000000000001,0.9464564200311905,0.14358947396093483,0.8028669460702557,0.24934946359278704,0.14157356853234293,0.14358947396093483,0.997984094571408
0.9500000000000001,0.9607263513513513,0.11961408028602225,0.841112271065329,0.21274108708357686,0.1184006226493941,0.11961408028602225,0.9987865423633718
0.9600000000000001,0.9746494066882416,0.09500775519861195,0.8796416514896297,0.17313818957050806,0.09439450241450964,0.09500775519861195,0.9993867472158976
0.97,0.9831501831501831,0.07055916296432609,0.912591020185857,0.13166866982265937,0.0702590605380633,0.07055916296432609,0.9996998975737371
0.98,0.9876221498371336,0.03985383422277137,0.9477683156143623,0.07661595997372012,0.039729878872793334,0.03985383422277137,0.9998760446500219
0.99,0.9962962962962963,0.007071689581745051,0.9892246067145513,0.014043697303505704,0.007065165615956603,0.007071689581745051,0.9999934760342116
