processed_feature_name,feature_importance
num__hemoglobin_lab_abnormal,0.00048796626
num__late_orders_but_supervised_discharge_flag,0.00048674026
num__no_recent_psych_history_and_discharge_to_facility,0.00048503652
num__last_order_hours_from_admission,0.00048452162
num__new_antipsychotic_started_flag,0.0004838242
num__new_mood_stabiliser_started_flag,0.00048292638
num__elixhauser_weight_loss,0.00048107273
num__quiet_risk_summary_score,0.0004793369
num__num_stopped_emar_events,0.00047546512
num__num_abnormal_lab_flags,0.00047342654
num__age_65plus_x_elixhauser_group_count,0.0004731502
num__emar_not_given_rate,0.0004729903
cat__anchor_year_group_2008 - 2010,0.00047248928
num__medication_order_count_first_72h,0.00046972034
num__num_stopped_inputevents,0.00046859524
num__safety_orders_last_6h_before_discharge,0.0004684664
num__care_team_touchpoints_last_6h_before_discharge,0.00046731115
num__emar_administered_to_order_ratio,0.00046555736
num__self_harm_without_safety_order_flag,0.0004648134
num__home_discharge_and_late_orders_flag,0.00046479283
num__had_mood_stabiliser_order,0.0004647176
num__service_change_last_24h_before_discharge_flag,0.00045995796
num__num_psych_diagnoses,0.00045951558
num__low_psych_marker_medical_instability_flag,0.00045860297
num__late_discharge_hour_with_no_followup_flag,0.0004580978
num__medication_order_count_first_24h,0.0004580942
num__num_psych_med_classes,0.00045755363
cat__psych_medication_burden_category_1 class,0.00045627815
num__late_safety_to_total_late_order_ratio,0.00045589553
num__emar_unique_medication_count,0.0004553296
num__platelet_lab_first_24h_mean,0.00045527634
num__wbc_lab_last_to_first_ratio,0.00045416804
num__emar_administration_count_first_24h,0.0004540333
num__emar_administration_record_count,0.00045383628
num__late_admin_aftercare_order_count_last_12h,0.00045381187
num__urea_nitrogen_lab_first_72h_mean,0.00045348084
num__mean_previous_admission_gap_days,0.00045328468
num__emar_administration_count_first_72h,0.00045202815
cat__first_service_ORTHO,0.0004514385
num__num_unique_antipsychotics,0.00044984644
num__spo2_72h_observed_hours,0.00044822265
num__older_age_x_no_recent_psych_history,0.00044631708
num__previous_ed_visits_180d,0.0004462222
cat__insurance_Private,0.00044619347
num__sodium_lab_last_to_first_ratio,0.00044548282
num__systolic_bp_noninvasive_vital_max_value,0.00044529221
cat__last_service_TRAUM,0.00044451206
num__medical_complexity_without_psych_history_flag,0.0004444377
num__num_prn_benzodiazepine_orders,0.00044414809
cat__discharge_location_ACUTE HOSPITAL,0.00044288943
num__elixhauser_rheumatoid_collagen,0.00044283966
num__icu_event_interruption_score,0.0004415089
num__num_procedures,0.00044136425
num__care_team_touchpoints_after_72h,0.00044055167
num__num_unique_pharmacy_medications,0.00044020262
num__late_discharge_hour_with_late_orders_flag,0.00044003883
num__platelet_lab_min_value,0.00043902648
num__quiet_self_harm_low_activity_score,0.00043882025
num__order_activity_last_6h_to_total_ratio,0.00043820337
num__num_unique_order_providers,0.00043815534
num__previous_discharge_to_facility_flag,0.00043730935
