processed_feature_name,feature_importance
num__spo2_72h_std,0.00023098031
num__systolic_bp_arterial_vital_relative_range,0.0002308887
num__urea_nitrogen_lab_first_72h_mean,0.00023035605
num__urea_nitrogen_lab_first_24h_max,0.00023025105
num__glucose_lab_first_value,0.00022980974
num__severe_mental_illness_x_antipsychotic,0.00022976448
num__psychosis_with_late_safety_order_flag,0.00022854535
num__num_cam_delirium_chart_events,0.00022792601
num__has_substance_use,0.00022792499
num__num_antibiotic_prescriptions,0.00022781696
num__urea_nitrogen_lab_first_24h_mean,0.00022739253
num__sodium_lab_rate_of_change_per_day,0.00022681152
num__heart_rate_vital_mean_value,0.0002266444
num__creatinine_lab_last_to_first_ratio,0.00022639996
num__psychosis_without_followup_order_flag,0.00022621185
num__had_one_hr_max_order,0.00022596712
num__had_prn_benzodiazepine,0.00022565556
num__heart_rate_vital_last_value,0.00022561429
num__discontinued_orders_last_12h_before_discharge,0.00022549724
num__psychotropic_change_with_aftercare_plan_flag,0.00022445341
num__potassium_lab_last_to_first_ratio,0.00022424108
num__sodium_lab_std_value,0.00022345466
num__num_stopped_emar_events,0.00022334068
cat__discharge_location_REHAB,0.00022324949
num__previous_ed_visits_30d,0.00022322137
num__mean_bp_arterial_vital_mean_value,0.00022278138
num__admission_frequency_acceleration,0.00022273578
num__systolic_bp_arterial_vital_last_value,0.00022269957
num__first_order_hours_from_admission_filled,0.00022261545
num__transfer_admission_with_psych_history_flag,0.0002225472
num__previous_admission_los_days,0.00022251328
num__respiratory_rate_vital_value_change,0.00022249535
num__creatinine_lab_rate_of_change_per_day,0.000222417
num__mean_bp_noninvasive_vital_value_range,0.000222069
num__previous_admission_had_psych_facility_discharge,0.00022196636
num__num_pain_chart_events,0.00022149297
num__num_orders_first_12h,0.00022135927
num__psychotropic_orders_last_24h_before_discharge,0.00022071232
num__hemoglobin_lab_first_value,0.0002206765
num__creatinine_lab_std_value,0.00022049659
num__previous_height_cm_before_admission,0.00022041966
num__sodium_lab_first_24h_mean,0.00022027589
num__platelet_lab_max_value,0.00022026873
num__elixhauser_fluid_electrolyte,0.00021998263
num__previous_total_admissions_7d,0.00021957097
num__previous_admission_order_activity_count,0.00021951675
num__previous_discharge_to_facility_flag,0.00021896018
num__late_lab_order_share_last_6h,0.00021893057
num__num_outputevents,0.00021860928
num__urea_nitrogen_lab_last_to_first_ratio,0.0002184069
num__wbc_lab_first_24h_min,0.0002181287
num__glucose_lab_first_72h_mean,0.00021802707
