processed_feature_name,clean_train_nonzero_count,clean_test_nonzero_count,clean_train_nonzero_percent,clean_test_nonzero_percent,all_zero_train,near_zero_train,core_rapid_trial_keep,clinically_relevant_extra_candidate,explicit_aftercare_addback_candidate,rapid_trial_mean_abs_shap,high_recent_shap_signal,extra_keep_after_sparsity_check,keep_in_primary_reduced_matrix,primary_reduced_selection_reason
num__medical_workup_near_discharge_score,191320,47171,100.0,100.0,False,False,True,True,False,0.01348559958051926,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__provider_changes_last_24h_before_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.01140244003658713,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__care_team_touchpoints_last_12h_before_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.01845825596566466,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__care_team_touchpoints_last_6h_before_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.02859344460374271,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_care_team_touchpoint_share,191320,47171,100.0,100.0,False,False,True,True,False,0.005850369441581084,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__service_change_last_24h_before_discharge_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.001192233993630068,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__careunit_change_last_24h_before_discharge_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0003397733321712186,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_care_fragmentation_score,191320,47171,100.0,100.0,False,False,True,True,False,0.006925982628892269,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__num_psychotropic_pharmacy_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.00924342456465482,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__psychotropic_pharmacy_orders_per_day,191320,47171,100.0,100.0,False,False,True,True,False,0.005725557583857279,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__medical_complexity_score,191320,47171,100.0,100.0,False,False,True,False,False,0.005745776351641561,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__older_medical_complexity_score,191320,47171,100.0,100.0,False,False,True,False,False,0.003008372826621962,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__age_65plus_x_charlson,191320,47171,100.0,100.0,False,False,True,False,False,0.0006750635093962488,False,False,True,kept_rapid_trial_core
num__age_65plus_x_elixhauser_group_count,191320,47171,100.0,100.0,False,False,True,False,False,0.001113127120453602,False,False,True,kept_rapid_trial_core
num__age_65plus_x_discharge_to_facility,191320,47171,100.0,100.0,False,False,True,False,False,0.0002347991438902468,False,False,True,kept_rapid_trial_core
num__age_65plus_x_hospital_los_7plus,191320,47171,100.0,100.0,False,False,False,False,False,0.0003124751390812411,False,False,False,removed_not_selected_by_signal_or_family_rule
num__transfer_from_hospital_x_high_comorbidity,191320,47171,100.0,100.0,False,False,False,False,False,0.001112858575449811,False,False,False,removed_not_selected_by_signal_or_family_rule
num__infection_or_positive_culture_x_older_age,191320,47171,100.0,100.0,False,False,False,False,False,0.0001228623883900434,False,False,False,removed_not_selected_by_signal_or_family_rule
num__num_unique_services_during_admission,191320,47171,100.0,100.0,False,False,False,False,False,0.0001177949943426606,False,False,False,removed_not_selected_by_signal_or_family_rule
num__service_change_count,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__careunit_change_count,191320,47171,100.0,100.0,False,False,False,False,False,0.0002610473119092813,False,False,False,removed_not_selected_by_signal_or_family_rule
num__service_or_careunit_change_flag,191320,47171,100.0,100.0,False,False,False,False,False,0.0001386575674064274,False,False,False,removed_not_selected_by_signal_or_family_rule
num__high_care_team_touchpoints,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__icu_or_procedure_complexity_flag,191320,47171,100.0,100.0,False,False,False,False,False,0.0001217622374679794,False,False,False,removed_not_selected_by_signal_or_family_rule
num__older_age_x_no_recent_psych_history,191320,47171,100.0,100.0,False,False,True,False,False,0.0002847891254113657,False,False,True,kept_rapid_trial_core
num__medical_complexity_without_prior_psych_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0001791097310102037,False,False,True,kept_rapid_trial_core
num__medical_complexity_without_psych_history_flag,191320,47171,100.0,100.0,False,False,True,False,False,1.283468282053946e-05,False,False,True,kept_rapid_trial_core
num__icu_complexity_without_psych_history_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0001596470128492305,False,False,True,kept_rapid_trial_core
num__abnormal_labs_without_psych_history_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.002148959982820116,False,False,True,kept_rapid_trial_core
num__high_medical_activity_low_psych_activity_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0003302401412748409,False,False,True,kept_rapid_trial_core
num__no_recent_psych_history_and_high_charlson,191320,47171,100.0,100.0,False,False,True,False,False,0.005359112552675504,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__no_recent_psych_history_and_long_ed_los,191320,47171,100.0,100.0,False,False,True,False,False,0.01151034968072862,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__no_recent_psych_history_and_discharge_to_facility,191320,47171,100.0,100.0,False,False,True,False,False,0.00877302760954261,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__num_safety_observation_orders,191320,47171,100.0,100.0,False,False,False,True,False,0.0001295319670400793,False,True,True,kept_clinically_relevant_non_sparse_extra
num__num_order_provider_changes,191320,47171,100.0,100.0,False,False,False,False,False,0.0009793080939712014,False,False,False,removed_not_selected_by_signal_or_family_rule
num__late_order_activity_and_high_poe_orders,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__self_harm_and_previous_psych_365d,191320,47171,100.0,100.0,False,False,True,False,False,0.0005472431579901897,False,False,True,kept_rapid_trial_core
num__self_harm_and_previous_psych_90d,191320,47171,100.0,100.0,False,False,True,False,False,4.302025748273442e-05,False,False,True,kept_rapid_trial_core
num__self_harm_and_psych_facility_discharge,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__smi_and_previous_psych_365d,191320,47171,100.0,100.0,False,False,True,False,False,0.0002643370477895523,False,False,True,kept_rapid_trial_core
num__older_age_and_no_recent_psych_history,191320,47171,100.0,100.0,False,False,True,False,False,0.0003577642041294375,False,False,True,kept_rapid_trial_core
num__underweight_or_weight_loss_flag,191320,47171,100.0,100.0,False,False,False,False,False,0.0003714135490441675,False,False,False,removed_not_selected_by_signal_or_family_rule
num__ed_visit_to_admission_ratio_365d,191320,47171,100.0,100.0,False,False,True,False,False,0.01350132372337169,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__ed_admission_with_self_harm_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0007668282848429952,False,False,True,kept_rapid_trial_core
num__ed_admission_with_psychosis_flag,191320,47171,100.0,100.0,False,False,True,False,False,6.69225692480415e-05,False,False,True,kept_rapid_trial_core
num__ed_admission_with_smi_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.002354579087650354,False,False,True,kept_rapid_trial_core
num__emergency_admission_with_recent_psych_history_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0008639989826166928,False,False,True,kept_rapid_trial_core
num__transfer_admission_with_psych_history_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0008384165090571563,False,False,True,kept_rapid_trial_core
num__psych_and_medical_comorbidity_flag,191320,47171,100.0,100.0,False,False,True,False,False,5.010331369703636e-05,False,False,True,kept_rapid_trial_core
num__psychosis_and_substance_use_flag,191320,47171,100.0,100.0,False,False,True,False,False,9.777186812431634e-05,False,False,True,kept_rapid_trial_core
num__depression_and_substance_use_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0003974528595969091,False,False,True,kept_rapid_trial_core
num__self_harm_and_substance_use_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0001100629627052486,False,False,True,kept_rapid_trial_core
num__smi_and_high_charlson_flag,191320,47171,100.0,100.0,False,False,True,False,False,1.079395625524076e-05,False,False,True,kept_rapid_trial_core
num__psych_diagnosis_without_psych_discharge_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.004097066932124558,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__new_self_harm_this_admission_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0001855517976812326,False,False,True,kept_rapid_trial_core
num__new_psychosis_this_admission_flag,191320,47171,100.0,100.0,False,False,True,False,False,6.736907380400226e-05,False,False,True,kept_rapid_trial_core
num__new_substance_use_this_admission_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.01460778223780398,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__new_smi_this_admission_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.001696373379739837,False,False,True,kept_rapid_trial_core
num__psych_diagnosis_group_count_increased_from_previous_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0003902465321730357,False,False,True,kept_rapid_trial_core
num__current_psych_group_not_seen_previous_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0005822831870650851,False,False,True,kept_rapid_trial_core
num__late_order_discontinuation_share,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__self_harm_no_psych_followup_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0006386698783181679,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__psychosis_home_discharge_no_followup_flag,191320,47171,100.0,100.0,False,False,True,True,True,2.047225003990486e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__smi_home_discharge_no_followup_flag,191320,47171,100.0,100.0,False,False,True,True,True,6.045118994843325e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__substance_use_home_discharge_no_followup_flag,191320,47171,100.0,100.0,False,False,True,True,True,0.0006344245899583859,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__prior_psych_admission_no_followup_flag,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__no_psychotropic_discharge_med_in_psychosis_flag,191320,47171,100.0,100.0,False,False,True,True,False,5.192312528379261e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__mostly_psych_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.00991153617016997,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__mostly_medical_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,False,False,False,0.0004108222851991453,False,False,False,removed_not_selected_by_signal_or_family_rule
num__mixed_psych_medical_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0001281048150435142,False,False,True,kept_rapid_trial_core
num__rapid_recurrent_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,False,False,False,6.36686731132371e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__long_gap_recurrent_readmission_pattern_flag,191320,47171,100.0,100.0,False,False,False,False,False,0.0002126719622904485,False,False,False,removed_not_selected_by_signal_or_family_rule
num__holiday_period_discharge_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0001471559079466311,False,False,True,kept_rapid_trial_core
num__month_end_discharge_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0002042914605524551,False,False,True,kept_rapid_trial_core
num__weekend_or_friday_discharge_with_no_followup_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0008815969361350825,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__night_discharge_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.004017221751135762,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__friday_evening_discharge_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0002946049200552142,False,False,True,kept_rapid_trial_core
num__late_discharge_hour_with_late_orders_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0009947646434942665,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_discharge_hour_with_no_followup_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.002019006611288063,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__spo2_low_last_24h_before_discharge_flag,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__tachycardia_last_24h_before_discharge_flag,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__hypotension_last_24h_before_discharge_flag,191320,47171,100.0,100.0,False,False,True,True,False,7.19931922503747e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__vital_instability_near_discharge_score,191320,47171,100.0,100.0,False,False,True,True,False,0.000109036814203687,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__vital_instability_home_discharge_flag,191320,47171,100.0,100.0,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
num__late_order_type_diversity_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.001160179662050061,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_clinical_order_count_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.001075948008228661,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_admin_aftercare_order_count_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.00103019240979974,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_nonroutine_order_count_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.02321637963966559,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_order_severity_score_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.001770015011358352,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_order_severity_per_late_order_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.1314189403129129,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_order_intensity_score_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.03514465020139464,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_order_type_diversity_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,0.001559576446989739,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_clinical_order_count_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,0.001150060523230116,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__aftercare_quality_score,191320,47171,100.0,100.0,False,False,True,True,False,0.00109541783743682,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__protective_aftercare_present_flag,191320,47171,100.0,100.0,False,False,True,True,True,0.0004447958791934581,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__low_aftercare_quality_flag,191320,47171,100.0,100.0,False,False,False,True,True,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__late_activity_with_low_aftercare_quality_flag,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__home_discharge_low_aftercare_quality_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.00212730311463318,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__psychosis_or_self_harm_low_aftercare_quality_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.01694769256167237,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_order_type_diversity_x_low_aftercare_flag,191320,47171,100.0,100.0,False,False,True,True,False,5.76665885433316e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_order_severity_x_low_aftercare_score,191320,47171,100.0,100.0,False,False,True,True,False,0.0003054701078573567,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_psych_safety_activity_score_near_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.03065046355579765,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_psych_safety_without_followup_flag,191320,47171,100.0,100.0,False,False,True,True,False,4.600223110173829e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_psych_safety_home_discharge_flag,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__late_psych_safety_without_psych_facility_discharge_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.00403975329120841,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_medication_change_intensity_score,191320,47171,100.0,100.0,False,False,True,True,False,0.003114080652074412,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_medication_change_without_followup_flag,191320,47171,100.0,100.0,False,False,True,True,False,2.241160473204218e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_medication_change_home_discharge_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.001832067619315447,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__quiet_self_harm_low_activity_score,191320,47171,100.0,100.0,False,False,True,False,False,0.0006770991451965281,False,False,True,kept_rapid_trial_core
num__quiet_smi_psychosis_low_activity_score,191320,47171,100.0,100.0,False,False,True,False,False,0.01451479092564451,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__quiet_prior_psych_low_activity_score,191320,47171,100.0,100.0,False,False,True,False,False,0.0007555627886219637,False,False,True,kept_rapid_trial_core
num__quiet_medical_frailty_low_psych_history_score,191320,47171,100.0,100.0,False,False,True,False,False,0.0009274738876683328,False,False,True,kept_rapid_trial_core
num__quiet_risk_summary_score,191320,47171,100.0,100.0,False,False,True,True,False,0.01298517583258629,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__quiet_risk_flag,191320,47171,100.0,100.0,False,False,False,True,False,4.74426073295683e-05,False,True,True,kept_clinically_relevant_non_sparse_extra
num__quiet_home_discharge_psych_risk_flag,191320,47171,100.0,100.0,False,False,True,False,False,7.055846636042971e-05,False,False,True,kept_rapid_trial_core
num__discharge_medication_continuity_score,191320,47171,100.0,100.0,False,False,True,True,False,0.01029366714077898,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__psychiatric_aftercare_planning_score,191320,47171,100.0,100.0,False,False,True,True,False,0.01891013271603065,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__unmanaged_psychiatric_discharge_risk_score,191320,47171,100.0,100.0,False,False,True,True,False,0.05009063342170832,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__psychosis_without_antipsychotic_continuity_flag,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__bipolar_without_mood_stabiliser_continuity_flag,191320,47171,100.0,100.0,False,False,False,True,False,0.000219720047524845,False,True,True,kept_clinically_relevant_non_sparse_extra
num__depression_without_antidepressant_continuity_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.004610317796715826,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__smi_without_psychotropic_continuity_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.000157390039167052,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__self_harm_without_aftercare_or_safety_plan_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.001658130676548185,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__substance_use_without_followup_or_withdrawal_plan_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.00363856263883995,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_medication_change_without_discharge_med_plan_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0003332953289834632,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__home_discharge_without_medication_or_followup_plan_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.00106053367408376,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__psychotropic_change_with_aftercare_plan_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0005544448146213888,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__psychotropic_change_without_aftercare_plan_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0001357309741795828,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__ed_only_crisis_pattern_score,191320,47171,100.0,100.0,False,False,True,True,False,0.006815021626761914,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__older_medical_complexity_home_discharge_flag,191320,47171,100.0,100.0,False,False,True,False,False,4.011330518820551e-05,False,False,True,kept_rapid_trial_core
num__medical_complexity_no_aftercare_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0001949084100804893,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__medical_complexity_late_workup_home_discharge_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0002791977021843195,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__low_psych_marker_medical_instability_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.00139260275440886,False,False,True,kept_rapid_trial_core
num__icu_or_procedure_without_psych_marker_flag,191320,47171,100.0,100.0,False,False,True,False,False,0.0001440820112541724,False,False,True,kept_rapid_trial_core
cat__gender_F,97356,23700,50.8864729249425,50.24273388310615,False,False,True,False,False,0.01327573462992057,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
cat__gender_M,93964,23471,49.1135270750575,49.75726611689385,False,False,True,False,False,0.004555896719910742,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
cat__anchor_year_group_2008 - 2010,77334,18830,40.42128371315074,39.918594051429906,False,False,True,False,False,0.00824235877379206,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
cat__anchor_year_group_2011 - 2013,39123,9805,20.448985992055196,20.78607619087999,False,False,True,False,False,0.002495972989201925,False,False,True,kept_rapid_trial_core
cat__anchor_year_group_2014 - 2016,33840,8303,17.687643738239597,17.60191643170592,False,False,False,False,False,0.0009472101702253557,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__anchor_year_group_2017 - 2019,25494,6204,13.325318837549656,13.152148565856141,False,False,False,False,False,0.000209861026258501,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__anchor_year_group_2020 - 2022,15529,4029,8.116767719004809,8.541264760128044,False,False,True,False,False,0.002893662580359749,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
cat__admission_type_AMBULATORY OBSERVATION,1442,375,0.7537110600041814,0.794979966504844,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_type_DIRECT EMER.,7137,1638,3.7303993309638304,3.472472493693159,False,False,False,False,False,0.0001243915903614834,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_type_DIRECT OBSERVATION,6815,1569,3.5620949195065856,3.3261961798562676,False,False,False,False,False,7.936581363355713e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_type_ELECTIVE,3455,775,1.8058749738657747,1.6429585974433445,False,False,False,False,False,0.0001045112148858607,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_type_EU OBSERVATION,48319,11830,25.255592724231654,25.078968010006147,False,False,False,False,False,0.0002861595472897833,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_type_EW EMER.,64855,16364,33.89870374242108,34.690805791694046,False,False,False,False,False,0.0007557274019476153,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_type_OBSERVATION ADMIT,32523,8074,16.999268241689315,17.11644866549363,False,False,False,False,False,0.0006685920551117483,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_type_SURGICAL SAME DAY ADMISSION,10427,2530,5.450031361070458,5.363464840686015,False,False,True,False,False,0.001423904172997642,False,False,True,kept_rapid_trial_core
cat__admission_type_URGENT,16347,4016,8.544323646247125,8.513705454622544,False,False,False,False,False,0.0002438590479877115,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_location_AMBULATORY SURGERY TRANSFER,107,28,0.055927242316537736,0.05935850416569503,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_location_CLINIC REFERRAL,3834,842,2.003972402257997,1.7849950181255432,False,False,True,False,False,0.002424800407099097,False,False,True,kept_rapid_trial_core
cat__admission_location_EMERGENCY ROOM,90978,22833,47.55279113527075,48.40474020054695,False,False,True,False,False,0.001545028567391041,False,False,True,kept_rapid_trial_core
cat__admission_location_INFORMATION NOT AVAILABLE,171,42,0.08937905080493415,0.08903775624854254,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_location_INTERNAL TRANSFER TO OR FROM PSYCH,4644,1181,2.427346853439264,2.5036569078459223,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_location_PACU,1261,338,0.6591051641229354,0.7165419431430328,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_location_PHYSICIAN REFERRAL,47632,11264,24.896508467489024,23.87907824722817,False,False,False,False,False,0.0008993543811899666,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_location_PROCEDURE SITE,1881,464,0.9831695588542756,0.9836552118886605,False,False,False,False,False,9.582808766385639e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_location_TRANSFER FROM HOSPITAL,21278,5443,11.121680953376542,11.538869220495643,False,False,False,False,False,0.0001176458176399243,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_location_TRANSFER FROM SKILLED NURSING FACILITY,3094,736,1.6171858666109136,1.5602806809268406,False,False,False,False,False,6.741055460828273e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__admission_location_WALK-IN/SELF REFERRAL,16440,4000,8.592933305456826,8.479786309385004,False,False,False,False,False,0.0003227762512916729,False,False,False,removed_not_selected_by_signal_or_family_rule
cat__discharge_location_ACUTE HOSPITAL,1080,279,0.5644992682416893,0.591465095079604,False,False,True,False,False,0.000695665280425231,False,False,True,kept_rapid_trial_core
cat__discharge_location_AGAINST ADVICE,2048,527,1.070457871628685,1.1172118462614742,False,False,True,False,False,0.001183649883178378,False,False,True,kept_rapid_trial_core
cat__discharge_location_ASSISTED LIVING,388,99,0.2028015889609032,0.20987471115727885,False,False,False,False,False,0.0,False,False,False,removed_not_selected_by_signal_or_family_rule
