processed_feature_name,train_nonzero_count,test_nonzero_count,train_nonzero_percent,test_nonzero_percent,all_zero_train,all_zero_test,very_rare_train,rare_train,timing_or_leakage_flags,has_timing_or_leakage_flag,feature_family,random_forest_importance,random_forest_importance_normalised,regularised_random_forest_importance,regularised_random_forest_importance_normalised,xgboost_importance,xgboost_importance_normalised,targeted_xgboost_importance,targeted_xgboost_importance_normalised,catboost_importance,catboost_importance_normalised,targeted_catboost_importance,targeted_catboost_importance_normalised,lightgbm_importance,lightgbm_importance_normalised,targeted_lightgbm_importance,targeted_lightgbm_importance_normalised,available_model_signal_count,mean_available_model_signal,removal_review_reason,review_for_removal
cat__last_icu_careunit_Surgery/Vascular/Intermediate,52,14,0.027179594396822077,0.029679252082847513,False,False,True,True,post_discharge_context,True,last_icu_careunit,,,,,,,,,,,,,,,,,0,,post_discharge_context_review; very_rare_and_low_recorded_model_signal,True
cat__first_icu_careunit_Med/Surg,1,0,0.0005226845076311938,0.0,False,True,True,True,,False,first_icu_careunit,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__first_icu_careunit_Medicine,3,5,0.0015680535228935815,0.010599732886731255,False,False,True,True,,False,first_icu_careunit,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__first_icu_careunit_Intensive Care Unit (ICU),7,6,0.0036587915534183565,0.012719679464077505,False,False,True,True,,False,first_icu_careunit,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__first_icu_careunit_Surgery/Trauma,7,0,0.0036587915534183565,0.0,False,True,True,True,,False,first_icu_careunit,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__first_service_Unknown,7,3,0.0036587915534183565,0.0063598397320387525,False,False,True,True,,False,first_service,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__first_service_DENT,12,4,0.006272214091574326,0.008479786309385003,False,False,True,True,,False,first_service,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__first_service_EYE,13,4,0.006794898599205519,0.008479786309385003,False,False,True,True,,False,first_service,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_Bengali,14,7,0.007317583106836713,0.014839626041423757,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_Armenian,27,15,0.014112481706042233,0.03179919866019376,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__insurance_No charge,34,7,0.01777127325946059,0.014839626041423757,False,False,True,True,,False,insurance,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__first_icu_careunit_PACU,35,10,0.018293957767091782,0.02119946577346251,False,False,True,True,,False,first_icu_careunit,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_Japanese,37,9,0.01933932678235417,0.01907951919611626,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_Hindi,38,17,0.019862011289985364,0.036039091814886265,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_Somali,40,17,0.020907380305247754,0.036039091814886265,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_Amharic,49,5,0.025611540873928498,0.010599732886731255,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__first_icu_careunit_Surgery/Vascular/Intermediate,52,14,0.027179594396822077,0.029679252082847513,False,False,True,True,,False,first_icu_careunit,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_French,57,12,0.02979301693497805,0.02543935892815501,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_Thai,60,5,0.03136107045787163,0.010599732886731255,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_Khmer,78,7,0.040769391595233115,0.014839626041423757,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
cat__language_Korean,86,19,0.044950867656282666,0.04027898496957877,False,False,True,True,,False,language,,,,,,,,,,,,,,,,,0,,very_rare_and_low_recorded_model_signal,True
