processed_feature_name,model_family,model_name,model_mean_abs_shap,model_mean_signed_shap
num__respiratory_rate_vital_first_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__spo2_vital_first_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_arterial_vital_first_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_noninvasive_vital_first_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__heart_rate_vital_last_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_arterial_vital_last_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_noninvasive_vital_last_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__respiratory_rate_vital_last_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__spo2_vital_last_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_arterial_vital_last_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_noninvasive_vital_last_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__heart_rate_vital_max_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_arterial_vital_max_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_noninvasive_vital_max_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__respiratory_rate_vital_max_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__spo2_vital_max_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_arterial_vital_max_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_noninvasive_vital_max_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__heart_rate_vital_mean_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_arterial_vital_mean_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_noninvasive_vital_mean_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__respiratory_rate_vital_mean_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__spo2_vital_mean_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_arterial_vital_mean_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_noninvasive_vital_mean_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__heart_rate_vital_min_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_arterial_vital_min_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_noninvasive_vital_min_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__respiratory_rate_vital_min_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__spo2_vital_min_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_arterial_vital_min_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_noninvasive_vital_min_value_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__heart_rate_vital_value_change_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_arterial_vital_value_change_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__mean_bp_noninvasive_vital_value_change_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__respiratory_rate_vital_value_change_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__spo2_vital_value_change_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_arterial_vital_value_change_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__systolic_bp_noninvasive_vital_value_change_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__previous_psych_admissions,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.019034331664443016,0.00037031303509138525
num__has_previous_psych_admission,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0001298413408221677,-1.890670864668209e-05
num__days_since_previous_psych_admission_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.021448593586683273,-0.0025615605991333723
num__recent_psych_admission_30d,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0007434273138642311,-2.9838829505024478e-05
num__recent_psych_admission_90d,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00025604580878280103,-9.501466411165893e-05
num__recent_psych_admission_365d,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.000405339349526912,8.293084829347208e-05
num__has_previous_hospital_admission,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0012183102080598474,0.00035407618270255625
num__has_previous_nonpsych_admission,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0007357873255386949,0.00010080392530653626
num__has_multiple_previous_hospital_admissions,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__admission_year,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.010827683843672276,-0.0008911275654099882
num__admission_month,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0021312320604920387,-0.0001652835780987516
num__admission_dayofweek,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0025886534713208675,-0.00012531773245427758
num__weekend_admission,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00021257121989037842,7.277928489202168e-06
num__admission_hour,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0075903283432126045,-0.00010854451829800382
num__night_admission,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.002265460556373,-7.314493996091187e-05
num__discharge_hour,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.043862827122211456,0.01798848994076252
num__discharge_month,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.008170104585587978,-0.00016599969239905477
num__discharge_dayofweek,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.01010268833488226,-8.03683724370785e-05
num__weekend_discharge,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.000283894594758749,-3.664888208732009e-05
num__friday_discharge,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00024220497289206833,-2.6250019800500013e-05
num__night_discharge,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0026623238809406757,0.0005180584848858416
num__discharged_home_with_services_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.008613308891654015,-0.0015762619441375136
num__discharged_home_without_services_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0005709305987693369,-1.4183578969095834e-05
num__discharged_to_rehab_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00026464302209205925,2.7096968551632017e-05
num__discharged_to_snf_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0011418646899983287,1.5588466339977458e-05
num__discharged_to_acute_hospital_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.002197494264692068,0.000735636567696929
num__discharged_to_residential_care_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00011085653386544436,1.9236767911934294e-05
num__discharged_to_psych_facility_or_transfer_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.014068204909563065,0.01146186888217926
num__admitted_from_ed_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0030671926215291023,-0.00020171291544102132
num__admitted_from_clinic_referral_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0011997951660305262,-2.8102267606300302e-05
num__admitted_from_emergency_transfer_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0014853302855044603,-5.8996145526180044e-05
num__admission_source_high_acuity_flag,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0034348980989307165,-0.0001034855013131164
num__psych_diagnosis_group_count,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.031290166079998016,0.0032786631491035223
num__has_multiple_psych_diagnosis_groups,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.007159139029681683,0.0007209752802737057
num__has_severe_mental_illness,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0008389149443246424,0.00025399430887773633
num__high_drg_severity,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.002003382658585906,-0.0005023743724450469
num__high_drg_mortality,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,4.867856114287861e-05,-1.2030065590806771e-05
num__high_service_transfer_burden,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__multiple_services,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__high_physical_transfer_burden,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,9.469956421526149e-05,-3.0938113923184574e-05
num__multiple_careunits,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00016430775576736778,-1.1962546523136552e-05
num__had_careunit_transfer,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0004032658180221915,-9.093217522604391e-05
num__high_procedure_burden,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00026461316156201065,-1.4466203310803394e-06
num__multiple_procedure_codes,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00030410554609261453,-5.101581336930394e-05
num__has_any_psych_medication,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,7.331356755457819e-05,-1.2708856047538575e-05
num__has_any_prescription,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__polypharmacy_5plus,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__polypharmacy_10plus,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__antidepressant_antipsychotic_combination,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0004971533198840916,-2.4833638235577382e-05
num__mood_stabiliser_antipsychotic_combination,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__num_labs_measured,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,1.4538377399730962e-05,-2.7956939447904006e-06
num__num_abnormal_labs,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.002118418924510479,-6.714031042065471e-05
num__any_abnormal_lab,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__num_lab_value_missing_indicators,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0011675299610942602,-0.000579297193326056
num__electrolyte_abnormality_count,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0009693987667560577,-0.00016496826719958335
num__any_electrolyte_abnormality,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00029262169846333563,-0.00010744688188424334
num__renal_lab_abnormality,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,7.279976853169501e-05,-1.1527188689797185e-05
num__hematology_lab_abnormality,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0002922467247117311,0.00017832830781117082
num__prolonged_icu_stay_3plus_days,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,2.1627118258038536e-05,1.4920558442099718e-06
num__prolonged_icu_stay_7plus_days,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__num_vital_types_measured,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,9.938621951732785e-05,-4.683974839281291e-05
num__num_vital_value_missing_indicators,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__tachycardia_indicator,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__severe_tachycardia_indicator,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__tachypnoea_indicator,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,2.390357076365035e-05,1.4626804158979212e-06
num__hypoxia_indicator,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__minimum_systolic_bp,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0002764600212685764,6.0313104768283665e-05
num__minimum_mean_bp,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0004992966423742473,-0.00026115469518117607
num__hypotension_indicator,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__physiological_instability_score,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.000181708179297857,5.9320402215234935e-05
num__heart_rate_72h_mean,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0007030664128251374,-5.5050306400517e-05
num__heart_rate_72h_min,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0006881834706291556,-3.178557017236017e-05
num__heart_rate_72h_max,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0008963728905655444,-0.00013091207074467093
num__heart_rate_72h_std,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0009550360846333206,0.0001496464101364836
num__heart_rate_72h_observed_hours,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0006446852930821478,-7.668088801437989e-05
num__mean_bp_arterial_72h_mean,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00029757714946754277,-9.87378807622008e-05
num__mean_bp_arterial_72h_min,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00031496977317146957,-6.318149189610267e-06
num__mean_bp_arterial_72h_max,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0001743760221870616,9.911462984746322e-05
num__mean_bp_arterial_72h_std,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,7.076359906932339e-05,9.525127097731456e-06
num__mean_bp_arterial_72h_observed_hours,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00011159431596752256,-1.4154592463455629e-05
num__mean_bp_noninvasive_72h_mean,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0005359891219995916,-9.488243085797876e-05
num__mean_bp_noninvasive_72h_min,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0031588245183229446,-0.00026282318867743015
num__mean_bp_noninvasive_72h_max,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00036053889198228717,-3.840348654193804e-05
num__mean_bp_noninvasive_72h_std,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.001611177111044526,-0.00013925177336204797
num__mean_bp_noninvasive_72h_observed_hours,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.001229783520102501,-0.0001398025342496112
num__respiratory_rate_72h_mean,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0005871070898137987,-5.720911576645449e-05
num__respiratory_rate_72h_min,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0007172211771830916,1.7616510376683436e-05
num__respiratory_rate_72h_max,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00048302754294127226,-1.9099852579529397e-05
num__respiratory_rate_72h_std,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0007718604756519198,4.633544813259505e-05
num__respiratory_rate_72h_observed_hours,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00034695843351073563,-7.391677354462445e-05
num__spo2_72h_mean,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0008928542956709862,-9.947900980478153e-05
num__spo2_72h_min,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00023424009850714356,6.17958721704781e-05
num__spo2_72h_max,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00017124829173553735,4.554151382762939e-05
num__spo2_72h_std,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0014498592354357243,-0.00027591269463300705
num__spo2_72h_observed_hours,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00035343505442142487,2.8257822123123333e-05
num__systolic_bp_arterial_72h_mean,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,6.944002234376967e-05,-1.3576850506069604e-05
num__systolic_bp_arterial_72h_min,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00046897982247173786,-3.2227966585196555e-05
num__systolic_bp_arterial_72h_max,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00060541823040694,1.6084813978523016e-05
num__systolic_bp_arterial_72h_std,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,5.7988356275018305e-05,1.4477704098680988e-05
num__systolic_bp_arterial_72h_observed_hours,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0002617242862470448,3.407913027331233e-05
num__systolic_bp_noninvasive_72h_mean,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0006542494520545006,-1.2644568414543755e-06
num__systolic_bp_noninvasive_72h_min,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0009528604568913579,-1.3664309335581493e-05
num__systolic_bp_noninvasive_72h_max,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0007704967283643782,-0.00011868403089465573
num__systolic_bp_noninvasive_72h_std,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0006310049211606383,2.653611227287911e-05
num__systolic_bp_noninvasive_72h_observed_hours,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00028970048879273236,0.0001280294090975076
num__ed_length_of_stay_hours_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00037661209353245795,-9.782318375073373e-05
num__ed_length_of_stay_hours_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.007280079647898674,-9.42164333537221e-05
num__ed_to_admission_hours_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__ed_to_admission_hours_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.008257893845438957,0.00014377139450516552
num__ed_to_ward_delay_hours_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__ed_to_ward_delay_hours_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__days_since_previous_hospital_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__days_since_previous_icu_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__time_to_first_transfer_hours_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0010334764374420047,-0.00026135705411434174
num__time_to_first_transfer_hours_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.004651002585887909,-0.0006091076647862792
num__first_order_hours_from_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__first_order_hours_from_admission_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.003787904279306531,-3.737131191883236e-05
num__last_order_hours_from_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__last_order_hours_from_admission_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.010699659585952759,0.0021506042685359716
num__days_since_latest_body_measure_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.001807224820367992,0.000377969176042825
num__days_since_latest_body_measure_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.013188940472900867,0.0034123340155929327
num__latest_bmi_before_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,4.483568045543507e-05,1.4356553947436623e-05
num__latest_bmi_before_admission_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.001526896608993411,0.00013929206761531532
num__previous_bmi_before_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0005616096314042807,-2.713467983994633e-05
num__previous_bmi_before_admission_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0009025093168020248,-0.00022178716608323157
num__bmi_change_recent_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00012411022908054292,-4.7498411731794477e-05
num__bmi_change_recent_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00045890011824667454,-1.6265677913906984e-05
num__latest_weight_kg_before_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0010052475845441222,5.770457937614992e-05
num__latest_weight_kg_before_admission_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.001958627486601472,9.544788917992264e-05
num__previous_weight_kg_before_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0004901340580545366,-3.826851389021613e-05
num__previous_weight_kg_before_admission_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0012591020204126835,-9.457160922465846e-05
num__weight_change_recent_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0,0.0
num__weight_change_recent_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.001506777829490602,0.00012198619515402243
num__latest_height_cm_before_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0003879438154399395,-2.4485010726493783e-05
num__latest_height_cm_before_admission_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0016073619481176138,0.00016243496793322265
num__previous_height_cm_before_admission_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0004782693868037313,3.372739956830628e-05
num__previous_height_cm_before_admission_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0009342188714072108,0.00014501617988571525
num__height_change_recent_missing,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,2.6943460397887975e-05,-9.596657037036493e-06
num__height_change_recent_filled,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0008848415454849601,-8.755065937293693e-05
num__orders_per_hospital_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0033457065001130104,0.0008035079808905721
num__new_orders_last_24h_per_hospital_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0026417719200253487,4.2767245759023353e-05
num__medications_per_hospital_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.004714122042059898,-0.001775039709173143
num__prescriptions_per_hospital_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0068739233538508415,-0.0012750595342367887
num__procedures_per_hospital_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.015846440568566322,-0.0013548069400712848
num__care_team_touchpoints_per_hospital_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.01871107518672943,0.0008173084352165461
num__discontinued_orders_per_hospital_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.003164389170706272,-0.001064059790223837
num__discontinued_pharmacy_orders_per_hospital_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.004194478038698435,-0.0006491056410595775
num__total_selected_lab_event_count,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0009039661381393671,0.00013637907977681607
num__lab_tests_per_hospital_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0062065464444458485,-0.0021383638959378004
num__discontinued_order_proportion,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0002504127623979002,-4.611513213603757e-05
num__psych_related_order_proportion,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.003307437989860773,7.025381637504324e-05
num__consult_order_proportion,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.006510182749480009,0.0009266631095670164
num__safety_order_proportion,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.011687168851494789,0.005409220699220896
num__followup_order_proportion,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00882975198328495,-0.0008828570134937763
num__orders_first_72h_to_total_ratio,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0057059689424932,0.0010699143167585135
num__orders_after_72h_to_total_ratio,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0023296631406992674,-0.0005459131789393723
num__creatinine_lab_coefficient_of_variation,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.009407762438058853,-0.0008427892462350428
num__creatinine_lab_rate_of_change_per_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0032368774991482496,0.0001184483990073204
num__creatinine_lab_last_to_first_ratio,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.002228544559329748,0.0006996877491474152
num__glucose_lab_coefficient_of_variation,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.006273017730563879,-0.0002951717469841242
num__glucose_lab_rate_of_change_per_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.002770642749965191,0.00010112674499396235
num__glucose_lab_last_to_first_ratio,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0042271688580513,-0.0006276338826864958
num__hemoglobin_lab_coefficient_of_variation,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.006709732115268707,0.0003596316964831203
num__hemoglobin_lab_rate_of_change_per_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0036150841042399406,0.00016962466179393232
num__hemoglobin_lab_last_to_first_ratio,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.0022045874502509832,0.00017506122821941972
num__platelet_lab_coefficient_of_variation,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.003089481731876731,-0.00030843765125609934
num__platelet_lab_rate_of_change_per_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.008971898816525936,-0.0008833542815409601
num__platelet_lab_last_to_first_ratio,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.00511126546189189,-0.0003665307303890586
num__potassium_lab_coefficient_of_variation,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.003066024975851178,7.164852286223322e-05
num__potassium_lab_rate_of_change_per_day,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.003239031881093979,3.3106935006799176e-06
num__potassium_lab_last_to_first_ratio,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.004009361378848553,0.0004980246303603053
num__sodium_lab_coefficient_of_variation,XGBoost,Targeted XGBoost - xgb_depth7_cols075_weight035,0.004827301949262619,-0.0010953909950330853
