processed_feature_name,feature_name_clean,feature_family,importance_rank,mean_abs_shap,mean_signed_shap,nonzero_train_percent,selection_reason
num__vital_72h_hours_with_3plus_instability_indicators,vital_72h_hours_with_3plus_instability_indicators,lab_vital_hourly,991,0.00017403261259118767,3.140127841171418e-05,26.900480869747025,clinical_pattern_addback
cat__nonpsych_diagnosis_burden_category_11+,nonpsych_diagnosis_burden_category_11+,psychiatric_history,993,0.00017222412356056007,4.236115267978049e-05,100.0,clinical_pattern_addback
num__previous_nonpsych_admissions_60d,previous_nonpsych_admissions_60d,prior_utilisation,994,0.00017101812132016962,4.3725624957882915e-05,100.0,clinical_pattern_addback
cat__time_since_previous_psych_category_91-180 days,time_since_previous_psych_category_91-180 days,prior_utilisation,997,0.00016887506045187834,1.1292857155232959e-05,100.0,clinical_pattern_addback
num__safety_order_and_self_harm_flag,safety_order_and_self_harm_flag,psychiatric_history,998,0.00016599526861682534,8.517552487319335e-05,0.05592724231653774,clinical_pattern_addback
num__spo2_vital_value_range,spo2_vital_value_range,lab_vital_hourly,1000,0.00016410554456864203,1.919393482629806e-05,0.0005226845076311937,clinical_pattern_addback
num__safety_orders_without_self_harm_flag,safety_orders_without_self_harm_flag,psychiatric_history,1004,0.00016107690212606885,-4.548700393931357e-05,0.5644992682416894,clinical_pattern_addback
cat__discharge_location_SKILLED NURSING FACILITY,discharge_location_SKILLED NURSING FACILITY,discharge_aftercare,1005,0.00015999888428310291,1.0035571326765607e-05,100.0,clinical_pattern_addback
num__icu_complexity_without_psych_history_flag,icu_complexity_without_psych_history_flag,psychiatric_history,1006,0.00015964701284923048,5.803920423417985e-05,100.0,clinical_pattern_addback
num__recent_psych_admission_90d_x_severe_mental_illness,recent_psych_admission_90d_x_severe_mental_illness,prior_utilisation,1007,0.00015951803723561955,3.684640062091617e-05,100.0,clinical_pattern_addback
num__smi_without_psychotropic_continuity_flag,smi_without_psychotropic_continuity_flag,psychiatric_history,1010,0.00015739003916705202,6.030778554731477e-05,0.02979301693497805,clinical_pattern_addback
num__prior_near_30d_readmission_flag,prior_near_30d_readmission_flag,prior_utilisation,1014,0.00015293802096427608,2.222595795688848e-05,100.0,clinical_pattern_addback
num__late_followup_or_aftercare_orders_last_12h,late_followup_or_aftercare_orders_last_12h,discharge_aftercare,1015,0.00015063314868951942,2.0113905859641454e-06,100.0,clinical_pattern_addback
num__weight_change_recent_missing,weight_change_recent_missing,prior_utilisation,1016,0.00015042682638160632,9.311661795882536e-06,13.316955885427555,clinical_pattern_addback
num__mean_bp_arterial_vital_min_value,mean_bp_arterial_vital_min_value,lab_vital_hourly,1017,0.00014866070869659832,-3.1789036600662696e-05,100.0,clinical_pattern_addback
num__holiday_period_discharge_flag,holiday_period_discharge_flag,discharge_aftercare,1019,0.00014715590794663112,-3.886347546267156e-07,100.0,clinical_pattern_addback
num__late_orders_but_discharge_planning_present_flag,late_orders_but_discharge_planning_present_flag,discharge_aftercare,1021,0.00014537225790910098,1.323101357069762e-05,100.0,clinical_pattern_addback
num__icu_or_procedure_without_psych_marker_flag,icu_or_procedure_without_psych_marker_flag,psychiatric_history,1022,0.00014408201125417242,4.9692285650459244e-05,100.0,clinical_pattern_addback
num__num_psych_related_poe_orders,num_psych_related_poe_orders,psychiatric_history,1023,0.00014181514517780684,2.4806089971151768e-05,100.0,clinical_pattern_addback
num__high_utiliser_previous_year,high_utiliser_previous_year,prior_utilisation,1025,0.0001408833343425643,2.5964704028233055e-06,100.0,clinical_pattern_addback
num__safety_orders_last_12h_before_discharge,safety_orders_last_12h_before_discharge,discharge_aftercare,1027,0.0001393819982433378,7.941503796213201e-05,0.9831695588542756,clinical_pattern_addback
num__late_consult_orders_last_12h,late_consult_orders_last_12h,poe_late_order_pathway,1030,0.00013854629579864044,1.2826546253211998e-05,100.0,clinical_pattern_addback
num__num_followup_related_orders,num_followup_related_orders,discharge_aftercare,1031,0.00013814281954869156,-7.209673039333072e-06,100.0,clinical_pattern_addback
num__previous_total_admissions_7d,previous_total_admissions_7d,prior_utilisation,1033,0.00013662150889928617,-1.3080565869922258e-05,100.0,clinical_pattern_addback
num__had_prn_antipsychotic,had_prn_antipsychotic,psychiatric_history,1034,0.0001365516347452856,-1.0474245364608222e-05,100.0,clinical_pattern_addback
num__psychotropic_change_without_aftercare_plan_flag,psychotropic_change_without_aftercare_plan_flag,psychiatric_history,1035,0.00013573097417958276,1.1800639939757655e-06,100.0,clinical_pattern_addback
num__previous_nonpsych_admissions_30d,previous_nonpsych_admissions_30d,prior_utilisation,1036,0.0001326699022716005,1.891117764730394e-05,100.0,clinical_pattern_addback
num__elixhauser_pulmonary_circulation,elixhauser_pulmonary_circulation,medical_comorbidity,1038,0.00013160055416882866,-2.2060907918589034e-05,100.0,clinical_pattern_addback
num__severe_mental_illness_x_antipsychotic,severe_mental_illness_x_antipsychotic,psychiatric_history,1039,0.00013124070021039203,1.1567476345747265e-05,25.12178549027807,clinical_pattern_addback
num__systolic_bp_arterial_vital_value_change,systolic_bp_arterial_vital_value_change,lab_vital_hourly,1040,0.000131231948570917,6.956669108419762e-05,1.9355007317583106,clinical_pattern_addback
num__depression_on_current_and_previous_admission_flag,depression_on_current_and_previous_admission_flag,prior_utilisation,1043,0.00012967240289442827,-1.1351270416144789e-05,100.0,clinical_pattern_addback
num__mixed_psych_medical_readmission_pattern_flag,mixed_psych_medical_readmission_pattern_flag,psychiatric_history,1047,0.00012810481504351416,5.566303786455988e-06,100.0,clinical_pattern_addback
num__height_change_recent_missing,height_change_recent_missing,prior_utilisation,1053,0.00012194370832891754,-9.153709350299472e-06,100.0,clinical_pattern_addback
num__prn_psychotropic_and_self_harm_flag,prn_psychotropic_and_self_harm_flag,psychiatric_history,1056,0.00011919792514466032,-2.3034063263267895e-05,100.0,clinical_pattern_addback
num__late_orders_but_facility_discharge_flag,late_orders_but_facility_discharge_flag,discharge_aftercare,1059,0.0001172684590800161,-4.576043851012592e-05,100.0,clinical_pattern_addback
cat__time_since_previous_psych_category_31-90 days,time_since_previous_psych_category_31-90 days,prior_utilisation,1061,0.00011570116314929129,-1.7506820652611525e-05,100.0,clinical_pattern_addback
num__spo2_72h_max,spo2_72h_max,lab_vital_hourly,1062,0.00011524549930762712,1.777724321790676e-05,0.9115617813088019,clinical_pattern_addback
num__late_orders_and_self_harm_flag,late_orders_and_self_harm_flag,psychiatric_history,1064,0.00011209622623678316,-1.138779828330959e-05,100.0,clinical_pattern_addback
num__self_harm_and_substance_use_flag,self_harm_and_substance_use_flag,psychiatric_history,1066,0.00011006296270524864,2.53038677330625e-06,17.29040351243989,clinical_pattern_addback
num__elixhauser_metastatic_cancer,elixhauser_metastatic_cancer,medical_comorbidity,1067,0.00010998178888482833,-3.0375545409356675e-06,100.0,clinical_pattern_addback
num__abnormal_labs_last_12h_before_discharge,abnormal_labs_last_12h_before_discharge,discharge_aftercare,1068,0.0001094515117781882,-2.134632943904815e-05,100.0,clinical_pattern_addback
num__vital_instability_near_discharge_score,vital_instability_near_discharge_score,discharge_aftercare,1069,0.00010903681420368705,3.030769847027638e-05,4.980660673217646,clinical_pattern_addback
num__vital_72h_max_instability_score,vital_72h_max_instability_score,lab_vital_hourly,1072,0.00010528922800851733,1.9647702495847003e-05,1.6171858666109138,clinical_pattern_addback
num__safety_orders_last_6h_before_discharge,safety_orders_last_6h_before_discharge,discharge_aftercare,1074,0.00010436157967157575,2.608682669838862e-05,1.6171858666109138,clinical_pattern_addback
num__elixhauser_coagulopathy,elixhauser_coagulopathy,medical_comorbidity,1075,0.00010367825272961014,2.1455274566693654e-06,100.0,clinical_pattern_addback
cat__nonpsych_diagnosis_burden_category_1-5,nonpsych_diagnosis_burden_category_1-5,psychiatric_history,1076,0.00010167941185645713,2.7019708142871595e-05,100.0,clinical_pattern_addback
num__psychosis_and_substance_use_flag,psychosis_and_substance_use_flag,psychiatric_history,1079,9.777186812431634e-05,2.4684771750861828e-05,100.0,clinical_pattern_addback
num__late_safety_to_total_late_order_ratio,late_safety_to_total_late_order_ratio,poe_late_order_pathway,1080,9.760689026174681e-05,1.4743609706873601e-05,100.0,clinical_pattern_addback
num__late_imaging_orders_last_12h,late_imaging_orders_last_12h,poe_late_order_pathway,1081,9.584078182570692e-05,2.4799460995898265e-06,100.0,clinical_pattern_addback
num__late_lab_activity_without_facility_discharge_flag,late_lab_activity_without_facility_discharge_flag,discharge_aftercare,1084,9.416460730952842e-05,8.417035641147083e-07,100.0,clinical_pattern_addback
num__late_orders_but_followup_present_flag,late_orders_but_followup_present_flag,discharge_aftercare,1088,9.131081607749436e-05,-2.948089023701278e-05,100.0,clinical_pattern_addback
num__antipsychotic_plus_mood_stabiliser,antipsychotic_plus_mood_stabiliser,psychiatric_history,1090,8.979234214825206e-05,-7.311423232225132e-06,100.0,clinical_pattern_addback
num__bmi_change_recent_missing,bmi_change_recent_missing,prior_utilisation,1091,8.855973365307974e-05,-2.1384034287847254e-05,100.0,clinical_pattern_addback
num__home_discharge_without_discharge_planning_order_flag,home_discharge_without_discharge_planning_order_flag,discharge_aftercare,1092,8.809690916677937e-05,3.965214636991732e-05,100.0,clinical_pattern_addback
num__had_therapy_or_counselling_followup_order,had_therapy_or_counselling_followup_order,discharge_aftercare,1093,8.77859661938452e-05,1.5603940992136665e-05,100.0,clinical_pattern_addback
num__had_followup_or_outpatient_referral_order,had_followup_or_outpatient_referral_order,discharge_aftercare,1095,8.670449575495678e-05,-7.680160671221398e-06,100.0,clinical_pattern_addback
num__antipsychotic_polypharmacy_2plus,antipsychotic_polypharmacy_2plus,psychiatric_history,1096,8.548018377041444e-05,-3.1775853130966425e-05,100.0,clinical_pattern_addback
num__has_previous_icu_admission,has_previous_icu_admission,prior_utilisation,1101,8.171487823288519e-05,2.2357783029262954e-06,100.0,clinical_pattern_addback
num__had_psych_consult_order,had_psych_consult_order,psychiatric_history,1102,8.150608130456135e-05,4.213220560925435e-06,100.0,clinical_pattern_addback
num__internal_transfer_from_psych_flag,internal_transfer_from_psych_flag,psychiatric_history,1103,8.025592822841379e-05,8.675007577065839e-06,100.0,clinical_pattern_addback
num__previous_icu_admissions_7d,previous_icu_admissions_7d,prior_utilisation,1105,7.637646451517062e-05,3.196062295546804e-06,100.0,clinical_pattern_addback
cat__discharge_location_CHRONIC/LONG TERM ACUTE CARE,discharge_location_CHRONIC/LONG TERM ACUTE CARE,discharge_aftercare,1106,7.530610309913754e-05,1.907388104882557e-05,100.0,clinical_pattern_addback
num__mean_bp_arterial_vital_mean_value,mean_bp_arterial_vital_mean_value,lab_vital_hourly,1108,7.341974262584382e-05,8.074374254019923e-06,100.0,clinical_pattern_addback
num__hypotension_last_24h_before_discharge_flag,hypotension_last_24h_before_discharge_flag,discharge_aftercare,1110,7.19931922503747e-05,-4.086891294718953e-06,100.0,clinical_pattern_addback
num__late_consult_orders_last_6h,late_consult_orders_last_6h,poe_late_order_pathway,1111,7.136403705662433e-05,-6.3630828356928e-06,100.0,clinical_pattern_addback
num__quiet_home_discharge_psych_risk_flag,quiet_home_discharge_psych_risk_flag,psychiatric_history,1112,7.055846636042971e-05,4.958235871808105e-05,100.0,clinical_pattern_addback
num__low_order_activity_with_recent_psych_admission_flag,low_order_activity_with_recent_psych_admission_flag,prior_utilisation,1115,6.786279399516109e-05,7.76118336516022e-06,100.0,clinical_pattern_addback
num__spo2_vital_max_value,spo2_vital_max_value,lab_vital_hourly,1116,6.780306773029373e-05,-4.6728052099846454e-06,0.10610495504913234,clinical_pattern_addback
num__new_psychosis_this_admission_flag,new_psychosis_this_admission_flag,psychiatric_history,1118,6.736907380400226e-05,1.4834511603112333e-05,100.0,clinical_pattern_addback
num__ed_admission_with_psychosis_flag,ed_admission_with_psychosis_flag,psychiatric_history,1119,6.69225692480415e-05,-1.1477671160138397e-05,100.0,clinical_pattern_addback
num__previous_3plus_psych_admissions,previous_3plus_psych_admissions,prior_utilisation,1120,6.622924542840497e-05,1.1162750075734945e-05,100.0,clinical_pattern_addback
num__has_previous_psych_admission,has_previous_psych_admission,prior_utilisation,1121,6.492067041108385e-05,-9.453354323341046e-06,100.0,clinical_pattern_addback
num__recent_icu_admission_90d_flag,recent_icu_admission_90d_flag,prior_utilisation,1123,6.454146372571953e-05,-2.404257634687371e-07,100.0,clinical_pattern_addback
num__previous_long_los_flag,previous_long_los_flag,prior_utilisation,1126,6.321556965239662e-05,-3.269807125702811e-06,100.0,clinical_pattern_addback
num__systolic_bp_arterial_vital_min_value,systolic_bp_arterial_vital_min_value,lab_vital_hourly,1127,6.13800141257042e-05,-3.245790034285308e-06,0.018293957767091786,clinical_pattern_addback
num__previous_icu_admissions_60d,previous_icu_admissions_60d,prior_utilisation,1128,6.110483829851489e-05,-2.4513863664383406e-06,100.0,clinical_pattern_addback
num__smi_home_discharge_no_followup_flag,smi_home_discharge_no_followup_flag,psychiatric_history,1130,6.045118994843325e-05,2.075874164279025e-05,0.007317583106836714,clinical_pattern_addback
num__late_order_type_diversity_x_low_aftercare_flag,late_order_type_diversity_x_low_aftercare_flag,discharge_aftercare,1134,5.7666588543331596e-05,1.098941362880153e-05,100.0,clinical_pattern_addback
num__discharged_to_residential_care_flag,discharged_to_residential_care_flag,discharge_aftercare,1136,5.542826693272218e-05,9.618383955967147e-06,100.0,clinical_pattern_addback
num__psychosis_and_previous_psych_365d,psychosis_and_previous_psych_365d,prior_utilisation,1141,5.207611693916596e-05,5.936266607773222e-06,100.0,clinical_pattern_addback
num__no_psychotropic_discharge_med_in_psychosis_flag,no_psychotropic_discharge_med_in_psychosis_flag,psychiatric_history,1143,5.1923125283792615e-05,-6.2116537264955696e-06,100.0,clinical_pattern_addback
num__mood_stabiliser_antipsychotic_combination,mood_stabiliser_antipsychotic_combination,psychiatric_history,1146,5.070397968456483e-05,-3.793354515255475e-07,100.0,clinical_pattern_addback
num__previous_ed_visits_7d,previous_ed_visits_7d,prior_utilisation,1147,5.0473809985903215e-05,-3.142773944341311e-07,100.0,clinical_pattern_addback
num__psych_and_medical_comorbidity_flag,psych_and_medical_comorbidity_flag,psychiatric_history,1148,5.0103313697036356e-05,1.1212623576284386e-05,100.0,clinical_pattern_addback
num__num_vital_types_measured,num_vital_types_measured,lab_vital_hourly,1149,4.969310975866392e-05,-2.3419874196406454e-05,100.0,clinical_pattern_addback
num__high_care_team_touchpoints_near_discharge_flag,high_care_team_touchpoints_near_discharge_flag,discharge_aftercare,1150,4.8436120706074817e-05,-9.172739209232857e-06,100.0,clinical_pattern_addback
num__late_psychotropic_change_flag,late_psychotropic_change_flag,psychiatric_history,1154,4.6369547971994416e-05,1.3669229632452721e-06,100.0,clinical_pattern_addback
num__late_psych_safety_without_followup_flag,late_psych_safety_without_followup_flag,psychiatric_history,1155,4.600223110173829e-05,-4.07586298933893e-07,100.0,clinical_pattern_addback
num__previous_3plus_total_admissions_365d,previous_3plus_total_admissions_365d,prior_utilisation,1157,4.451571184047852e-05,1.878817542144754e-05,100.0,clinical_pattern_addback
num__systolic_bp_arterial_vital_relative_range,systolic_bp_arterial_vital_relative_range,lab_vital_hourly,1158,4.356902116578841e-05,-1.2117725750339079e-05,2.208342044741794,clinical_pattern_addback
num__self_harm_and_previous_psych_90d,self_harm_and_previous_psych_90d,prior_utilisation,1159,4.302025748273442e-05,3.0755476949340165e-06,0.009931005644992682,clinical_pattern_addback
num__late_imaging_orders_last_6h,late_imaging_orders_last_6h,poe_late_order_pathway,1162,4.131184323341586e-05,-6.844504696346121e-06,100.0,clinical_pattern_addback
num__psychosis_with_late_safety_order_flag,psychosis_with_late_safety_order_flag,psychiatric_history,1163,4.08620978368462e-05,3.5524728975746135e-05,100.0,clinical_pattern_addback
num__older_medical_complexity_home_discharge_flag,older_medical_complexity_home_discharge_flag,discharge_aftercare,1164,4.011330518820551e-05,-2.1593611275617427e-06,100.0,clinical_pattern_addback
num__home_discharge_and_late_orders_flag,home_discharge_and_late_orders_flag,discharge_aftercare,1167,3.809541158261709e-05,1.241921927430667e-05,100.0,clinical_pattern_addback
num__has_any_psych_medication,has_any_psych_medication,psychiatric_history,1171,3.665678377728909e-05,-6.354428023769287e-06,100.0,clinical_pattern_addback
cat__admission_location_grouped_Internal transfer involving psych,admission_location_grouped_Internal transfer involving psych,psychiatric_history,1172,3.6544480189439834e-05,6.6021046333997776e-06,100.0,clinical_pattern_addback
num__elixhauser_diabetes_complicated,elixhauser_diabetes_complicated,medical_comorbidity,1174,3.509756788844243e-05,6.72965398962333e-08,100.0,clinical_pattern_addback
num__previous_admission_within_27_33d_flag,previous_admission_within_27_33d_flag,prior_utilisation,1177,3.2253993679186464e-05,1.021448867991887e-05,100.0,clinical_pattern_addback
num__previous_icu_admissions_30d,previous_icu_admissions_30d,prior_utilisation,1178,3.1178454718171766e-05,3.1683132835895106e-06,100.0,clinical_pattern_addback
num__safety_orders_without_prior_readmission_history_flag,safety_orders_without_prior_readmission_history_flag,prior_utilisation,1179,3.0501570676424124e-05,-6.355661216576573e-06,8.592933305456826,clinical_pattern_addback
num__previous_icu_admissions_14d,previous_icu_admissions_14d,prior_utilisation,1184,2.828167453117203e-05,1.3666271115653217e-05,100.0,clinical_pattern_addback
num__elixhauser_renal_failure,elixhauser_renal_failure,medical_comorbidity,1185,2.8196438506711274e-05,4.4717476157529745e-06,100.0,clinical_pattern_addback
num__low_order_activity_with_prior_psych_365d_flag,low_order_activity_with_prior_psych_365d_flag,prior_utilisation,1194,2.3685235646553338e-05,-6.703302233290742e-07,100.0,clinical_pattern_addback
num__psychosis_on_current_and_previous_admission_flag,psychosis_on_current_and_previous_admission_flag,prior_utilisation,1195,2.3534480025170568e-05,6.681933030268285e-06,100.0,clinical_pattern_addback
num__recent_icu_admission_365d_flag,recent_icu_admission_365d_flag,prior_utilisation,1197,2.293961006216705e-05,-1.7304910215898417e-06,100.0,clinical_pattern_addback
num__late_medication_change_without_followup_flag,late_medication_change_without_followup_flag,discharge_aftercare,1198,2.241160473204218e-05,-1.3997805581311695e-06,100.0,clinical_pattern_addback
num__psychosis_home_discharge_no_followup_flag,psychosis_home_discharge_no_followup_flag,psychiatric_history,1201,2.0472250039904864e-05,-1.7883073761496078e-06,100.0,clinical_pattern_addback
num__previous_admission_had_late_orders,previous_admission_had_late_orders,prior_utilisation,1203,1.9436136426520534e-05,4.103299033886287e-06,100.0,clinical_pattern_addback
num__days_since_previous_icu_admission_missing,days_since_previous_icu_admission_missing,prior_utilisation,1206,1.7364047904790918e-05,3.546045865850201e-06,100.0,clinical_pattern_addback
num__previous_icu_admissions_180d,previous_icu_admissions_180d,prior_utilisation,1208,1.5571511539747007e-05,6.272547580010723e-06,100.0,clinical_pattern_addback
num__medical_complexity_without_psych_history_flag,medical_complexity_without_psych_history_flag,psychiatric_history,1213,1.2834682820539456e-05,4.794836172550276e-07,100.0,clinical_pattern_addback
num__recent_icu_admission_60d_flag,recent_icu_admission_60d_flag,prior_utilisation,1214,1.2664072528423276e-05,-3.5787609249382513e-06,100.0,clinical_pattern_addback
cat__psych_diagnosis_burden_category_5+ diagnoses,psych_diagnosis_burden_category_5+ diagnoses,psychiatric_history,1217,1.1786059985752217e-05,-2.641417893300968e-07,100.0,clinical_pattern_addback
num__antipsychotic_polypharmacy_3plus,antipsychotic_polypharmacy_3plus,psychiatric_history,1218,1.1337882824591361e-05,-7.0623354986310005e-06,100.0,clinical_pattern_addback
num__smi_and_high_charlson_flag,smi_and_high_charlson_flag,psychiatric_history,1220,1.0793956255240761e-05,-2.222437442224419e-06,0.0846748902362534,clinical_pattern_addback
num__late_order_activity_x_high_poe_orders,late_order_activity_x_high_poe_orders,poe_late_order_pathway,1225,8.235407221945934e-06,1.8794117977449787e-06,100.0,clinical_pattern_addback
num__previous_2plus_total_admissions_365d,previous_2plus_total_admissions_365d,prior_utilisation,1227,6.5520180214662105e-06,1.6340247839252697e-06,100.0,clinical_pattern_addback
num__recent_icu_admission_30d_flag,recent_icu_admission_30d_flag,prior_utilisation,1228,5.032639112219025e-06,3.016147256941655e-06,100.0,clinical_pattern_addback
num__no_late_orders_but_recent_psych_admission_flag,no_late_orders_but_recent_psych_admission_flag,prior_utilisation,1229,4.335608889688767e-06,7.269793829638512e-07,100.0,clinical_pattern_addback
num__had_long_acting_injectable_antipsychotic,had_long_acting_injectable_antipsychotic,psychiatric_history,1230,4.230324950563345e-06,-3.883719959542514e-06,100.0,clinical_pattern_addback
