processed_feature_name,feature_importance
cat__service_transfer_category_1 transfer,0.0003694304
num__hypotension_72h_hour_percentage,0.00036928977
cat__admission_location_CLINIC REFERRAL,0.0003690111
num__num_unique_enter_providers,0.00036847376
num__late_orders_and_self_harm_flag,0.0003678649
num__late_clinical_order_count_last_12h,0.00036696653
num__heart_rate_vital_relative_range,0.00036630072
num__wbc_lab_first_value,0.000366272
num__urea_nitrogen_lab_std_value,0.00036577892
num__emar_had_infusion_administration,0.00036571076
num__careunit_change_last_24h_before_discharge_flag,0.00036539897
cat__discharge_season_autumn,0.00036460385
num__emar_administered_to_order_ratio,0.00036406805
num__num_care_team_touchpoints,0.00036374442
num__max_previous_los_days_filled,0.00036352524
num__discharged_to_snf_flag,0.00036347634
num__platelet_lab_first_24h_min,0.00036187356
num__psychosis_without_followup_order_flag,0.0003616763
num__heart_rate_72h_std,0.0003608397
num__previous_icu_admissions_7d,0.00036083197
num__mean_bp_arterial_vital_value_change,0.00036077923
num__num_recurrent_psych_diagnosis_groups,0.00036061823
num__platelet_lab_first_value,0.00036058994
num__previous_admission_within_27_33d_flag,0.0003605765
num__psychotropic_started_after_72h_flag,0.00036057032
num__glucose_lab_last_to_first_ratio,0.00036031194
num__num_medication_route_types,0.00036011863
num__heart_rate_vital_first_value,0.0003599223
num__spo2_vital_relative_range,0.00035955504
num__glucose_lab_first_72h_mean,0.00035954206
num__num_orders_first_12h,0.00035936115
num__facility_discharge_with_discharge_planning_flag,0.00035933146
num__transfer_admission_with_psych_history_flag,0.00035923786
num__platelet_lab_max_value,0.00035908297
num__abnormal_labs_last_24h_before_discharge,0.0003589398
num__first_order_hours_from_admission_filled,0.00035891653
num__wbc_lab_min_value,0.0003567155
num__systolic_bp_noninvasive_vital_first_value,0.00035661663
num__has_any_psych_medication,0.0003564213
num__vital_72h_abnormal_window_percentage,0.00035633767
num__creatinine_lab_first_72h_mean,0.000355649
num__wbc_lab_coefficient_of_variation,0.00035539473
num__consult_order_proportion,0.00035532744
num__vital_72h_longest_abnormal_run_hours,0.00035466507
num__num_stopped_inputevents,0.00035448748
num__admission_frequency_acceleration,0.00035411475
num__emar_unique_medication_count,0.0003539449
num__num_orders_first_24h,0.0003537228
num__elixhauser_diabetes_uncomplicated,0.00035357283
num__wbc_lab_value_range,0.00035351564
num__self_harm_and_previous_psych_365d,0.00035341483
num__mean_bp_noninvasive_72h_std,0.00035282626
num__systolic_bp_arterial_vital_mean_value,0.00035279925
num__urea_nitrogen_lab_first_24h_mean,0.00035229302
num__creatinine_lab_rate_of_change_per_day,0.000351325
num__order_activity_ratio_24_to_72h,0.00035126458
num__sodium_lab_rate_of_change_per_day,0.00035125064
num__hemoglobin_lab_first_24h_max,0.00035099484
num__spo2_low_last_24h_before_discharge_flag,0.00035072825
num__late_imaging_orders_last_12h,0.00035051082
num__sodium_lab_mean_value,0.0003504272
num__orders_last_48h_before_discharge,0.0003503531
num__urea_nitrogen_lab_mean_value,0.00035008715
num__urea_nitrogen_lab_coefficient_of_variation,0.00035004452
num__num_outputevents,0.0003498814
num__mean_bp_noninvasive_72h_min,0.0003489658
num__platelet_lab_first_72h_min,0.0003487889
num__platelet_lab_first_72h_max,0.0003478438
num__prescriptions_per_hospital_day,0.00034760992
num__home_discharge_with_followup_order_flag,0.0003474658
num__mean_bp_arterial_vital_max_value,0.00034730416
num__ed_length_of_stay_hours,0.00034716036
num__orders_per_hospital_day,0.0003455159
num__num_unique_drugs,0.0003449485
num__glucose_lab_first_value,0.0003449071
num__systolic_bp_arterial_vital_relative_range,0.00034463624
num__potassium_lab_last_to_first_ratio,0.00034367025
num__discontinued_orders_last_12h_before_discharge,0.0003435404
num__potassium_lab_first_value,0.00034313256
num__wbc_lab_rate_of_change_per_day,0.00034303658
num__late_care_fragmentation_score,0.00034222458
num__creatinine_lab_mean_value,0.00034204344
num__vital_72h_hourly_rows,0.00034145438
num__medication_order_count_first_24h,0.00034128764
num__heart_rate_vital_max_value,0.0003411412
num__elixhauser_deficiency_anaemia,0.00034074552
num__sodium_lab_coefficient_of_variation,0.00034072806
num__older_medical_complexity_home_discharge_flag,0.00034020148
num__platelet_lab_value_change,0.00034002954
num__potassium_lab_rate_of_change_per_day,0.0003391159
num__respiratory_rate_vital_relative_range,0.00033889644
num__heart_rate_vital_rate_of_change_per_day,0.00033845092
num__previous_discharge_to_facility_flag,0.00033821753
num__respiratory_rate_vital_last_value,0.00033801282
num__glucose_lab_coefficient_of_variation,0.00033718962
num__late_care_team_touchpoint_share,0.00033703053
num__num_cam_delirium_chart_events,0.00033676624
num__creatinine_lab_first_24h_mean,0.0003363185
num__late_imaging_order_share_last_12h,0.00033582843
num__late_medication_order_share_last_12h,0.00033517976
num__mean_bp_noninvasive_vital_value_range,0.00033473395
num__urea_nitrogen_lab_max_value,0.0003345078
num__wbc_lab_first_72h_min,0.00033420138
num__platelet_lab_value_range,0.00033392166
num__previous_admission_had_followup_order,0.0003336841
num__tachycardia_last_24h_before_discharge_flag,0.00033287198
num__late_medical_to_psych_order_ratio_last_12h,0.0003322836
num__late_discontinued_medication_orders,0.0003319047
num__time_between_last_two_admissions_days,0.00033143556
num__hemoglobin_lab_last_to_first_ratio,0.00033141073
num__glucose_lab_value_range,0.00033107193
num__wbc_lab_mean_value,0.00033051544
num__systolic_bp_noninvasive_vital_value_change,0.00033035854
num__order_activity_last_48h_to_total_ratio,0.00033018176
num__num_prn_psychotropic_orders,0.00032994436
num__respiratory_rate_vital_min_value,0.00032979692
num__urea_nitrogen_lab_rate_of_change_per_day,0.0003296143
num__elixhauser_coagulopathy,0.00032959535
num__num_provider_order_changes,0.00032948042
num__emar_missed_or_not_given_count_first_72h,0.0003294425
num__late_icu_intervention_activity,0.00032909916
num__std_previous_admission_gap_days_filled,0.00032828402
num__emar_total_delay_hours,0.0003281355
num__spo2_72h_mean,0.00032741987
num__emar_psychotropic_not_given_count,0.0003272069
cat__insurance_Private,0.00032692426
num__safety_orders_last_12h_before_discharge,0.00032684932
num__bmi_change_recent_missing,0.00032682493
num__latest_bmi_before_admission_filled,0.00032627728
num__antipsychotic_polypharmacy_2plus,0.00032627027
num__num_high_frequency_med_orders,0.0003260356
num__first_safety_order_hours_from_admission,0.00032601805
num__creatinine_lab_coefficient_of_variation,0.00032482014
num__glucose_lab_rate_of_change_per_day,0.00032416594
num__creatinine_lab_std_value,0.0003237496
num__potassium_lab_std_value,0.00032336268
num__had_outpatient_followup_order,0.00032297615
num__platelet_lab_std_value,0.00032292455
num__hemoglobin_lab_value_range,0.00032291203
num__hospital_los_days,0.00032289757
num__pharmacy_infusion_complexity_score,0.00032280345
num__potassium_lab_mean_value,0.0003224977
num__previous_admission_had_facility_discharge,0.0003223616
